time_Y_m_d,shoreline
2006-12-16,73.628
2006-12-16,73.625
2006-12-17,73.596
2006-12-17,73.589
2006-12-17,73.585
2006-12-18,73.565
2006-12-18,73.557
2006-12-18,73.549
2006-12-19,73.526
2006-12-19,72.906
2006-12-19,71.877
2006-12-20,68.792
2006-12-20,68.893
2006-12-20,69.403
2006-12-21,71.443
2006-12-21,71.953
2006-12-22,73.177
2006-12-22,73.376
2006-12-23,72.84
2006-12-24,72.304
2006-12-25,71.868
2006-12-25,71.772
2006-12-26,71.435
2006-12-26,71.363
2006-12-26,71.423
2006-12-26,71.482
2006-12-27,71.674
2006-12-27,71.851
2006-12-28,72.028
2006-12-28,72.22
2006-12-29,72.398
2006-12-29,72.575
2006-12-30,72.767
2006-12-30,72.93
2006-12-31,73.136
2006-12-31,73.21
2006-12-31,73.255
2007-01-01,73.447
2007-01-01,73.506
2007-01-01,73.58
2007-01-01,73.624
2007-01-02,73.816
2007-01-02,74.074
2007-01-02,74.646
2007-01-02,74.989
2007-01-03,76.475
2007-01-03,76.651
2007-01-04,77.083
2007-01-04,77.124
2007-01-05,77.299
2007-01-05,77.321
2007-01-06,77.277
2007-01-07,77.233
2007-01-08,76.451
2007-01-08,75.449
2007-01-09,71.942
2007-01-09,71.19
2007-01-09,70.19
2007-01-10,68.566
2007-01-10,68.19
2007-01-10,68.19
2007-01-10,68.189
2007-01-11,68.188
2007-01-11,68.186
2007-01-12,68.185
2007-01-12,68.184
2007-01-12,68.183
2007-01-13,68.182
2007-01-13,68.181
2007-01-13,68.18
2007-01-14,68.178
2007-01-14,68.178
2007-01-14,68.177
2007-01-15,68.175
2007-01-15,68.174
2007-01-15,68.174
2007-01-16,68.172
2007-01-16,68.171
2007-01-16,68.171
2007-01-17,68.169
2007-01-17,68.169
2007-01-17,68.168
2007-01-17,68.168
2007-01-18,68.166
2007-01-18,68.165
2007-01-25,69.316
2007-01-26,69.407
2007-01-26,69.505
2007-01-27,69.595
2007-01-27,69.655
2007-01-27,69.686
2007-01-28,69.783
2007-01-28,69.866
2007-01-29,69.972
2007-01-30,70.16
2007-01-30,70.198
2007-01-31,70.349
2007-01-31,70.387
2007-01-31,70.402
2007-02-01,70.537
2007-02-01,70.575
2007-02-01,70.59
2007-02-02,70.726
2007-02-03,70.914
2007-02-04,71.104
2007-02-04,71.291
2007-02-04,71.524
2007-02-05,72.085
2007-02-05,71.208
2007-02-06,67.166
2007-02-07,64.438
2007-02-07,64.471
2007-02-08,64.557
2007-02-08,64.631
2007-02-09,64.63
2007-02-09,64.311
2007-02-09,63.778
2007-02-10,62.19
2007-02-10,62.229
2007-02-11,62.469
2007-02-11,62.574
2007-02-11,62.784
2007-02-12,63.52
2007-02-12,63.783
2007-02-12,63.835
2007-02-13,64.834
2007-02-13,65.097
2007-02-13,65.149
2007-02-14,66.095
2007-02-14,66.411
2007-02-14,66.463
2007-02-15,67.41
2007-02-15,67.725
2007-02-15,67.777
2007-02-16,68.724
2007-02-16,68.986
2007-02-17,69.827
2007-02-17,70.037
2007-02-17,70.299
2007-02-18,71.138
2007-02-18,71.143
2007-02-19,71.171
2007-02-20,71.2
2007-02-21,71.228
2007-02-22,71.257
2007-02-23,71.275
2007-02-23,70.807
2007-02-23,70.338
2007-02-24,68.45
2007-02-24,68.339
2007-02-25,68.005
2007-02-26,67.81
2007-02-27,67.462
2007-02-27,67.393
2007-02-27,67.365
2007-02-28,67.114
2007-02-28,67.045
2007-02-28,67.031
2007-03-01,66.766
2007-03-01,66.697
2007-03-01,66.683
2007-03-02,66.488
2007-03-02,66.668
2007-03-02,67.015
2007-03-02,67.085
2007-03-03,68.056
2007-03-03,68.079
2007-03-03,68.022
2007-03-04,67.803
2007-03-05,67.515
2007-03-06,67.261
2007-03-06,67.082
2007-03-07,66.224
2007-03-08,65.617
2007-03-08,65.671
2007-03-09,65.89
2007-03-09,66.572
2007-03-10,67.929
2007-03-10,67.919
2007-03-11,67.867
2007-03-12,67.378
2007-03-12,67.226
2007-03-12,66.463
2007-03-13,64.248
2007-03-13,64.339
2007-03-14,64.593
2007-03-14,64.701
2007-03-15,65.045
2007-03-15,65.136
2007-03-15,65.154
2007-03-16,65.498
2007-03-16,65.589
2007-03-16,65.625
2007-03-17,65.951
2007-03-17,66.078
2007-03-18,66.422
2007-03-19,66.857
2007-03-19,66.929
2007-03-20,67.31
2007-03-21,67.744
2007-03-22,68.052
2007-03-22,68.05
2007-03-22,67.973
2007-03-23,67.492
2007-03-24,67.012
2007-03-25,66.679
2007-03-25,66.479
2007-03-26,66.048
2007-03-26,65.966
2007-03-27,65.501
2007-03-28,64.816
2007-03-28,64.652
2007-03-28,64.624
2007-03-29,64.131
2007-03-29,63.967
2007-03-29,63.94
2007-03-30,63.447
2007-03-30,63.283
2007-03-30,63.255
2007-03-31,62.762
2007-03-31,62.598
2007-04-01,62.215
2007-04-01,62.324
2007-04-02,63.417
2007-04-02,63.721
2007-04-03,65.22
2007-04-04,66.782
2007-04-05,67.843
2007-04-05,67.966
2007-04-05,67.953
2007-04-06,67.893
2007-04-07,67.859
2007-04-07,67.887
2007-04-08,67.98
2007-04-08,68.784
2007-04-09,70.425
2007-04-09,70.492
2007-04-09,70.659
2007-04-10,71.152
2007-04-10,71.131
2007-04-10,71.029
2007-04-11,70.721
2007-04-11,70.727
2007-04-12,70.843
2007-04-12,70.873
2007-04-12,70.879
2007-04-13,70.989
2007-04-13,71.025
2007-04-13,71.031
2007-04-14,71.14
2007-04-15,71.292
2007-04-15,71.323
2007-04-16,71.444
2007-04-16,71.475
2007-04-17,71.572
2007-04-17,71.582
2007-04-18,71.619
2007-04-19,71.655
2007-04-20,71.692
2007-04-21,71.728
2007-04-22,71.6
2007-04-22,71.346
2007-04-23,70.623
2007-04-23,70.714
2007-04-24,71.025
2007-04-24,70.86
2007-04-25,70.385
2007-04-25,70.361
2007-04-26,70.149
2007-04-26,70.078
2007-04-26,70.067
2007-04-27,69.854
2007-04-27,69.783
2007-04-28,69.559
2007-04-28,69.489
2007-04-29,69.264
2007-04-29,69.194
2007-04-30,68.97
2007-04-30,68.911
2007-05-01,68.686
2007-05-02,68.451
2007-05-02,68.585
2007-05-03,69.495
2007-05-04,70.187
2007-05-04,70.161
2007-05-05,70.026
2007-05-06,69.935
2007-05-06,70.018
2007-05-07,70.283
2007-05-07,70.241
2007-05-07,70.135
2007-05-08,69.746
2007-05-08,69.715
2007-05-08,69.53
2007-05-09,69.067
2007-05-09,69.082
2007-05-09,69.159
2007-05-10,69.43
2007-05-10,69.438
2007-05-11,69.596
2007-05-11,69.637
2007-05-11,69.645
2007-05-12,69.794
2007-05-12,69.836
2007-05-12,69.852
2007-05-13,70.001
2007-05-13,70.043
2007-05-14,70.208
2007-05-15,70.416
2007-05-16,70.623
2007-05-17,70.83
2007-05-18,71.037
2007-05-19,71.189
2007-05-19,71.16
2007-05-20,71.026
2007-05-21,70.885
2007-05-22,70.751
2007-05-23,70.721
2007-05-24,71.037
2007-05-24,71.103
2007-05-24,71.12
2007-05-25,71.435
2007-05-25,71.518
2007-05-25,71.534
2007-05-26,71.833
2007-05-26,71.949
2007-05-27,72.248
2007-05-27,72.347
2007-05-27,72.364
2007-05-28,72.662
2007-05-28,72.762
2007-05-29,73.077
2007-05-30,73.492
2007-05-31,73.89
2007-06-01,74.305
2007-06-02,74.719
2007-06-03,75.035
2007-06-03,74.691
2007-06-04,73.454
2007-06-04,73.396
2007-06-04,73.445
2007-06-05,73.691
2007-06-06,73.894
2007-06-06,73.983
2007-06-07,74.355
2007-06-07,74.491
2007-06-07,74.764
2007-06-08,75.861
2007-06-08,75.796
2007-06-09,75.183
2007-06-09,75.054
2007-06-09,74.99
2007-06-10,74.409
2007-06-10,74.183
2007-06-11,73.603
2007-06-12,72.796
2007-06-13,71.989
2007-06-14,71.183
2007-06-14,71.054
2007-06-15,70.409
2007-06-16,69.602
2007-06-17,68.796
2007-06-18,67.989
2007-06-19,67.454
2007-06-19,67.569
2007-06-20,67.656
2007-06-20,67.252
2007-06-21,64.825
2007-06-22,63.106
2007-06-25,63.244
2007-06-25,63.258
2007-06-26,63.309
2007-06-26,63.326
2007-06-26,63.328
2007-06-27,63.379
2007-06-27,63.396
2007-06-28,63.449
2007-06-29,63.52
2007-06-30,63.587
2007-07-01,63.644
2007-07-01,63.89
2007-07-02,65.414
2007-07-03,66.937
2007-07-04,67.973
2007-07-04,68.008
2007-07-05,67.896
2007-07-06,67.374
2007-07-06,66.779
2007-07-07,63.827
2007-07-08,61.805
2007-07-08,61.166
2007-07-09,59.251
2007-07-09,58.506
2007-07-10,56.697
2007-07-10,55.846
2007-07-12,53.798
2007-07-12,53.75
2007-07-13,53.559
2007-07-13,53.511
2007-07-14,53.32
2007-07-15,53.129
2007-07-15,52.371
2007-07-16,48.628
2007-07-16,49.081
2007-07-17,50.917
2007-07-17,51.47
2007-07-18,53.351
2007-07-18,54.125
2007-07-19,56.117
2007-07-19,54.404
2007-07-20,50.504
2007-07-20,51.025
2007-07-20,52.328
2007-07-21,56.693
2007-07-21,57.28
2007-07-22,58.879
2007-07-22,58.89
2007-07-23,59.103
2007-07-23,59.159
2007-07-23,59.17
2007-07-24,59.372
2007-07-24,59.439
2007-07-25,59.652
2007-07-25,59.719
2007-07-26,59.921
2007-07-26,59.988
2007-07-26,59.999
2007-07-27,60.201
2007-07-27,60.268
2007-07-28,60.481
2007-07-28,60.537
2007-07-29,60.761
2007-07-30,61.042
2007-07-31,61.31
2007-08-01,61.59
2007-08-02,61.871
2007-08-03,62.061
2007-08-03,62.247
2007-08-04,62.671
2007-08-04,62.187
2007-08-05,61.098
2007-08-05,60.975
2007-08-06,60.338
2007-08-07,59.812
2007-08-07,59.607
2007-08-08,59.11
2007-08-08,58.964
2007-08-08,58.876
2007-08-09,58.379
2007-08-09,58.233
2007-08-09,58.143
2007-08-10,57.649
2007-08-10,57.503
2007-08-11,56.918
2007-08-12,56.187
2007-08-13,55.456
2007-08-14,54.755
2007-08-15,54.024
2007-08-16,53.201
2007-08-16,51.86
2007-08-17,47.371
2007-08-17,48.214
2007-08-18,51.08
2007-08-18,52.649
2007-08-19,56.557
2007-08-19,56.753
2007-08-19,57.253
2007-08-20,59.015
2007-08-20,59.218
2007-08-20,59.635
2007-08-21,61.297
2007-08-21,61.311
2007-08-22,61.586
2007-08-22,61.658
2007-08-22,61.673
2007-08-23,61.933
2007-08-23,62.019
2007-08-23,62.034
2007-08-24,62.294
2007-08-24,62.366
2007-08-24,62.381
2007-08-24,62.395
2007-08-25,62.655
2007-08-25,62.728
2007-08-25,62.758
2007-08-26,63.002
2007-08-27,63.363
2007-08-27,63.436
2007-08-28,63.725
2007-08-29,64.086
2007-08-30,64.447
2007-08-31,64.809
2007-09-01,65.17
2007-09-02,65.517
2007-09-03,65.562
2007-09-03,65.357
2007-09-05,63.457
2007-09-06,62.204
2007-09-07,60.951
2007-09-08,59.698
2007-09-09,58.445
2007-09-10,57.191
2007-09-11,56.239
2007-09-11,56.808
2007-09-11,57.924
2007-09-12,61.272
2007-09-14,61.215
2007-09-15,61.091
2007-09-16,60.961
2007-09-17,60.873
2007-09-17,60.825
2007-09-17,60.745
2007-09-18,60.51
2007-09-18,60.647
2007-09-19,60.95
2007-09-19,60.939
2007-09-20,60.836
2007-09-20,60.808
2007-09-20,60.796
2007-09-21,60.699
2007-09-21,60.665
2007-09-21,60.659
2007-09-22,60.556
2007-09-22,60.516
2007-09-23,60.413
2007-09-23,60.385
2007-09-24,60.271
2007-09-24,60.242
2007-09-25,60.128
2007-09-26,60.013
2007-09-26,60.389
2007-09-26,60.905
2007-09-27,62.968
2007-09-27,62.869
2007-09-27,62.64
2007-09-28,61.496
2007-09-29,60.066
2007-09-30,58.637
2007-10-01,57.665
2007-10-01,58.188
2007-10-01,58.962
2007-10-02,62.252
2007-10-02,62.224
2007-10-02,62.195
2007-10-03,62.073
2007-10-04,61.89
2007-10-04,61.856
2007-10-05,61.681
2007-10-05,61.638
2007-10-06,61.463
2007-10-07,61.246
2007-10-07,61.176
2007-10-08,61.028
2007-10-08,60.958
2007-10-09,60.854
2007-10-09,60.81
2007-10-09,60.766
2007-10-10,60.636
2007-10-10,59.896
2007-10-11,55.079
2007-10-11,55.246
2007-10-12,56.978
2007-10-12,57.503
2007-10-12,57.777
2007-10-13,58.871
2007-10-14,60.239
2007-10-15,61.17
2007-10-15,61.294
2007-10-15,61.432
2007-10-16,62.294
2007-10-17,62.777
2007-10-17,62.984
2007-10-17,63.156
2007-10-18,63.605
2007-10-18,63.684
2007-10-18,63.61
2007-10-19,63.193
2007-10-19,63.136
2007-10-20,63.291
2007-10-20,63.34
2007-10-20,63.356
2007-10-21,63.495
2007-10-21,63.56
2007-10-22,63.699
2007-10-22,63.764
2007-10-23,63.903
2007-10-23,63.944
2007-10-23,63.968
2007-10-24,64.107
2007-10-24,64.148
2007-10-25,64.311
2007-10-26,64.483
2007-10-26,64.235
2007-10-27,62.449
2007-10-27,61.914
2007-10-28,59.467
2007-10-28,60.379
2007-10-29,64.682
2007-10-29,64.621
2007-10-30,64.242
2007-10-31,64.03
2007-10-31,63.863
2007-11-01,63.666
2007-11-02,63.302
2007-11-03,62.923
2007-11-03,62.802
2007-11-04,62.544
2007-11-04,62.423
2007-11-05,62.165
2007-11-05,62.089
2007-11-06,61.786
2007-11-06,61.71
2007-11-06,61.68
2007-11-07,61.407
2007-11-07,61.301
2007-11-08,61.119
2007-11-08,61.043
2007-11-09,60.664
2007-11-09,60.588
2007-11-10,60.361
2007-11-10,60.462
2007-11-11,60.959
2007-11-11,61.046
2007-11-11,61.305
2007-11-12,62.185
2007-11-12,61.767
2007-11-13,59.159
2007-11-14,57.385
2007-11-14,58.187
2007-11-15,60.493
2007-11-15,60.63
2007-11-16,61.111
2007-11-16,61.489
2007-11-17,61.935
2007-11-17,62.049
2007-11-17,62.084
2007-11-18,62.278
2007-11-18,62.251
2007-11-18,62.158
2007-11-19,61.633
2007-11-19,61.479
2007-11-20,60.861
2007-11-21,60.089
2007-11-22,59.318
2007-11-23,58.546
2007-11-24,57.774
2007-11-24,57.651
2007-11-25,57.002
2007-11-25,56.879
2007-11-26,56.23
2007-11-26,56.107
2007-11-27,55.459
2007-11-28,54.687
2007-11-29,54.255
2007-11-29,53.946
2007-11-30,53.514
2007-11-30,53.421
2007-11-30,54.154
2007-11-30,54.887
2007-12-01,57.268
2007-12-01,57.895
2007-12-01,58.206
2007-12-01,58.517
2007-12-02,59.449
2007-12-02,59.637
2007-12-02,59.455
2007-12-03,59.183
2007-12-03,59.069
2007-12-03,59.001
2007-12-03,58.91
2007-12-04,58.615
2007-12-04,58.502
2007-12-04,58.434
2007-12-05,58.048
2007-12-05,57.934
2007-12-06,57.48
2007-12-06,57.367
2007-12-06,57.321
2007-12-07,57.026
2007-12-07,56.913
2007-12-07,56.799
2007-12-07,56.754
2007-12-08,56.459
2007-12-08,56.405
2007-12-08,56.391
2007-12-09,56.339
2007-12-09,56.319
2007-12-10,56.269
2007-12-10,56.255
2007-12-11,56.2
2007-12-11,56.186
2007-12-12,56.153
2007-12-12,56.164
2007-12-12,56.247
2007-12-13,56.531
2007-12-13,56.499
2007-12-14,56.364
2007-12-14,56.493
2007-12-15,56.767
2007-12-15,56.982
2007-12-16,57.237
2007-12-16,57.374
2007-12-16,57.472
2007-12-17,57.707
2007-12-17,57.942
2007-12-18,58.177
2007-12-18,58.206
2007-12-18,58.088
2007-12-19,57.911
2007-12-19,57.837
2007-12-19,57.734
2007-12-20,57.542
2007-12-20,57.468
2007-12-20,57.38
2007-12-21,57.173
2007-12-21,57.099
2007-12-22,56.863
2007-12-22,56.789
2007-12-22,56.73
2007-12-23,56.421
2007-12-24,56.052
2007-12-25,55.698
2007-12-26,55.447
2007-12-26,56.332
2007-12-27,59.492
2007-12-27,59.813
2007-12-28,59.635
2007-12-28,59.599
2007-12-29,59.472
2007-12-29,59.372
2007-12-30,59.255
2007-12-30,59.146
2007-12-31,59.037
2007-12-31,58.965
2008-01-01,58.811
2008-01-01,58.703
2008-01-02,58.585
2008-01-02,58.522
2008-01-02,58.485
2008-01-03,58.368
2008-01-04,58.141
2008-01-04,58.087
2008-01-04,58.078
2008-01-05,57.915
2008-01-05,57.861
2008-01-05,57.852
2008-01-06,57.734
2008-01-06,57.689
2008-01-06,57.635
2008-01-07,57.508
2008-01-07,57.437
2008-01-07,57.35
2008-01-07,57.332
2008-01-08,57.088
2008-01-08,57.15
2008-01-08,57.251
2008-01-08,57.271
2008-01-09,57.551
2008-01-09,57.587
2008-01-10,57.808
2008-01-10,57.852
2008-01-11,57.959
2008-01-11,57.961
2008-01-12,57.899
2008-01-13,57.906
2008-01-13,57.973
2008-01-14,58.205
2008-01-14,58.255
2008-01-14,57.702
2008-01-15,56.805
2008-01-15,55.977
2008-01-16,55.149
2008-01-16,54.252
2008-01-17,53.424
2008-01-17,52.872
2008-01-17,52.596
2008-01-18,51.699
2008-01-18,51.147
2008-01-18,50.94
2008-01-19,49.974
2008-01-20,48.249
2008-01-21,46.8
2008-01-21,46.913
2008-01-23,52.682
2008-01-23,53.016
2008-01-24,54.435
2008-01-24,54.642
2008-01-24,54.47
2008-01-25,53.391
2008-01-26,52.312
2008-01-27,52.099
2008-01-27,52.793
2008-01-28,55.222
2008-01-28,55.743
2008-01-28,56.31
2008-01-29,57.231
2008-01-29,57.48
2008-01-29,57.77
2008-01-30,58.259
2008-01-30,58.175
2008-01-30,58.036
2008-01-31,57.702
2008-01-31,57.562
2008-01-31,57.507
2008-01-31,57.367
2008-02-01,57.005
2008-02-01,56.866
2008-02-01,56.838
2008-02-01,56.81
2008-02-01,56.699
2008-02-02,56.308
2008-02-02,56.169
2008-02-02,56.141
2008-02-03,55.333
2008-02-03,55.282
2008-02-04,54.429
2008-02-04,54.432
2008-02-05,54.462
2008-02-05,54.474
2008-02-05,54.488
2008-02-05,54.49
2008-02-06,54.532
2008-02-06,54.544
2008-02-06,54.546
2008-02-06,54.548
2008-02-07,54.59
2008-02-07,54.602
2008-02-08,54.648
2008-02-09,54.804
2008-02-09,55.251
2008-02-09,55.81
2008-02-10,57.15
2008-02-10,57.437
2008-02-10,57.565
2008-02-11,58.364
2008-02-12,59.163
2008-02-13,59.294
2008-02-13,58.817
2008-02-14,57.267
2008-02-14,57.171
2008-02-15,56.596
2008-02-16,56.261
2008-02-17,55.662
2008-02-18,55.063
2008-02-18,54.943
2008-02-19,54.464
2008-02-19,54.345
2008-02-20,53.865
2008-02-21,53.267
2008-02-22,52.668
2008-02-23,52.202
2008-02-23,52.149
2008-02-24,51.981
2008-02-24,52.004
2008-02-25,52.129
2008-02-25,54.014
2008-02-26,58.73
2008-02-26,58.988
2008-02-27,60.226
2008-02-28,60.934
2008-02-28,60.786
2008-02-29,59.734
2008-02-29,58.971
2008-03-01,56.743
2008-03-01,56.758
2008-03-01,56.819
2008-03-02,57.029
2008-03-02,57.119
2008-03-03,57.405
2008-03-04,57.781
2008-03-04,57.871
2008-03-05,58.157
2008-03-05,58.232
2008-03-05,58.247
2008-03-06,58.458
2008-03-06,58.604
2008-03-06,58.797
2008-03-07,59.53
2008-03-07,59.723
2008-03-08,60.496
2008-03-09,61.461
2008-03-10,62.426
2008-03-11,63.391
2008-03-12,63.96
2008-03-12,63.844
2008-03-13,63.35
2008-03-13,62.821
2008-03-14,61.48
2008-03-14,59.221
2008-03-15,55.029
2008-03-15,55.179
2008-03-16,55.481
2008-03-16,55.631
2008-03-16,55.696
2008-03-17,56.019
2008-03-17,56.169
2008-03-18,56.557
2008-03-18,56.664
2008-03-18,56.707
2008-03-19,57.095
2008-03-19,57.202
2008-03-19,57.245
2008-03-20,57.525
2008-03-20,58.003
2008-03-21,60.899
2008-03-21,60.911
2008-03-22,60.112
2008-03-22,59.946
2008-03-23,59.28
2008-03-24,58.632
2008-03-24,58.552
2008-03-25,58.17
2008-03-26,57.771
2008-03-27,57.5
2008-03-27,57.246
2008-03-28,56.712
2008-03-28,56.66
2008-03-28,56.53
2008-03-29,56.24
2008-03-29,56.303
2008-03-29,56.618
2008-03-30,57.62
2008-03-30,57.619
2008-03-31,57.597
2008-04-01,57.566
2008-04-02,57.535
2008-04-02,57.527
2008-04-03,57.504
2008-04-03,57.496
2008-04-03,57.495
2008-04-04,57.473
2008-04-04,57.466
2008-04-05,57.442
2008-04-06,57.409
2008-04-07,57.386
2008-04-07,57.076
2008-04-08,55.565
2008-04-08,55.719
2008-04-09,56.374
2008-04-09,56.82
2008-04-10,58.355
2008-04-11,59.891
2008-04-12,60.735
2008-04-12,59.764
2008-04-13,57.572
2008-04-13,57.611
2008-04-14,57.848
2008-04-15,58.176
2008-04-15,58.242
2008-04-16,58.504
2008-04-16,58.57
2008-04-16,58.583
2008-04-17,58.82
2008-04-17,58.899
2008-04-18,59.148
2008-04-19,59.477
2008-04-19,59.542
2008-04-20,59.739
2008-04-20,59.943
2008-04-21,61.084
2008-04-22,62.273
2008-04-23,63.268
2008-04-23,63.724
2008-04-24,65.275
2008-04-24,65.424
2008-04-25,65.596
2008-04-25,65.595
2008-04-25,65.593
2008-04-26,65.424
2008-04-26,65.262
2008-04-26,64.291
2008-04-27,61.713
2008-04-27,61.72
2008-04-27,61.752
2008-04-28,62.365
2008-04-28,63.216
2008-04-29,65.855
2008-04-30,65.458
2008-04-30,65.332
2008-05-01,64.935
2008-05-01,64.831
2008-05-01,64.81
2008-05-02,64.413
2008-05-02,64.308
2008-05-03,63.911
2008-05-04,63.389
2008-05-04,63.284
2008-05-05,62.866
2008-05-06,62.344
2008-05-07,61.821
2008-05-08,61.299
2008-05-09,60.776
2008-05-10,60.236
2008-05-10,59.928
2008-05-11,59.35
2008-05-11,59.759
2008-05-12,61.45
2008-05-13,62.03
2008-05-13,62.14
2008-05-14,62.692
2008-05-14,62.886
2008-05-15,63.383
2008-05-15,63.548
2008-05-15,63.576
2008-05-16,64.073
2008-05-16,64.239
2008-05-17,64.763
2008-05-17,64.901
2008-05-18,65.454
2008-05-19,66.116
2008-05-20,66.669
2008-05-20,66.364
2008-05-21,64.288
2008-05-22,62.71
2008-05-22,62.489
2008-05-23,61.691
2008-05-23,61.72
2008-05-24,62.005
2008-05-24,62.392
2008-05-25,63.526
2008-05-25,63.563
2008-05-25,63.746
2008-05-26,64.417
2008-05-26,64.463
2008-05-26,64.69
2008-05-27,65.751
2008-05-27,65.893
2008-05-27,66.464
2008-05-28,68.879
2008-05-28,68.876
2008-05-29,68.818
2008-05-29,68.803
2008-05-29,68.8
2008-05-30,68.745
2008-05-30,68.723
2008-05-31,68.668
2008-05-31,68.653
2008-06-01,68.592
2008-06-02,68.516
2008-06-03,68.439
2008-06-04,68.378
2008-06-04,68.217
2008-06-05,67.429
2008-06-05,67.91
2008-06-06,69.702
2008-06-06,69.552
2008-06-07,68.808
2008-06-07,68.742
2008-06-08,68.33
2008-06-09,67.935
2008-06-11,67.275
2008-06-11,67.21
2008-06-11,67.177
2008-06-12,66.88
2008-06-12,66.798
2008-06-12,66.765
2008-06-13,66.468
2008-06-13,66.386
2008-06-13,66.369
2008-06-14,66.073
2008-06-14,65.974
2008-06-14,65.957
2008-06-15,65.661
2008-06-15,65.562
2008-06-16,65.249
2008-06-17,64.837
2008-06-18,64.442
2008-06-19,64.03
2008-06-20,63.717
2008-06-20,63.598
2008-06-21,63.209
2008-06-21,62.727
2008-06-22,60.988
2008-06-22,60.886
2008-06-22,60.857
2008-06-23,60.753
2008-06-23,60.672
2008-06-24,60.463
2008-06-24,60.451
2008-06-24,60.393
2008-06-25,60.161
2008-06-25,60.115
2008-06-26,59.894
2008-06-26,59.871
2008-06-27,59.707
2008-06-27,59.753
2008-06-28,60.165
2008-06-28,60.325
2008-06-29,60.738
2008-06-30,61.287
2008-07-01,61.86
2008-07-01,61.974
2008-07-02,62.432
2008-07-02,62.547
2008-07-03,63.005
2008-07-04,63.623
2008-07-05,64.15
2008-07-06,64.722
2008-07-07,65.111
2008-07-07,65.351
2008-07-08,65.876
2008-07-08,66.028
2008-07-09,66.4
2008-07-09,66.403
2008-07-10,66.418
2008-07-11,66.437
2008-07-11,66.442
2008-07-12,66.456
2008-07-12,66.461
2008-07-12,66.462
2008-07-13,66.477
2008-07-13,66.481
2008-07-13,66.482
2008-07-14,66.497
2008-07-14,66.501
2008-07-14,66.501
2008-07-15,66.516
2008-07-15,66.521
2008-07-16,66.536
2008-07-17,66.556
2008-07-17,66.56
2008-07-18,66.575
2008-07-25,66.714
2008-07-26,66.731
2008-07-27,66.746
2008-07-27,66.749
2008-07-27,66.751
2008-07-28,66.765
2008-07-28,66.769
2008-07-28,66.771
2008-07-29,66.785
2008-07-29,66.789
2008-07-29,66.791
2008-07-30,66.805
2008-07-31,66.825
2008-08-01,66.845
2008-08-02,66.865
2008-08-03,66.885
2008-08-04,66.906
2008-08-05,66.82
2008-08-05,66.569
2008-08-06,65.365
2008-08-07,64.111
2008-08-08,63.682
2008-08-08,64.055
2008-08-09,65.598
2008-08-10,65.781
2008-08-10,65.832
2008-08-10,65.842
2008-08-11,66.026
2008-08-11,66.087
2008-08-11,66.097
2008-08-12,66.281
2008-08-12,66.342
2008-08-12,66.352
2008-08-13,66.535
2008-08-13,66.586
2008-08-13,66.597
2008-08-13,66.607
2008-08-14,66.78
2008-08-14,66.841
2008-08-15,67.035
2008-08-16,67.29
2008-08-16,67.341
2008-08-17,67.545
2008-08-18,67.8
2008-08-19,68.044
2008-08-20,68.299
2008-08-21,68.472
2008-08-21,67.771
2008-08-22,66.044
2008-08-22,65.963
2008-08-22,65.828
2008-08-23,63.827
2008-08-23,62.256
2008-08-24,56.193
2008-08-25,56.972
2008-08-26,58.011
2008-08-27,59.094
2008-08-27,59.44
2008-08-28,60.176
2008-08-29,61.259
2008-08-30,62.125
2008-08-30,62.032
2008-08-31,60.832
2008-08-31,60.655
2008-08-31,60.538
2008-09-01,60.068
2008-09-01,59.524
2008-09-02,57.521
2008-09-02,57.791
2008-09-03,59.473
2008-09-04,60.617
2008-09-04,58.937
2008-09-05,54.694
2008-09-05,54.788
2008-09-05,54.944
2008-09-06,55.51
2008-09-06,55.966
2008-09-07,57.034
2008-09-08,57.28
2008-09-08,57.342
2008-09-08,57.367
2008-09-09,57.576
2008-09-09,57.65
2008-09-10,57.884
2008-09-10,57.958
2008-09-10,57.971
2008-09-11,58.192
2008-09-11,58.266
2008-09-11,58.279
2008-09-12,58.5
2008-09-12,58.562
2008-09-12,58.587
2008-09-13,58.809
2008-09-13,58.87
2008-09-14,59.117
2008-09-15,59.412
2008-09-15,59.474
2008-09-16,59.721
2008-09-17,60.029
2008-09-18,60.337
2008-09-19,60.633
2008-09-20,61.033
2008-09-20,61.271
2008-09-21,62.287
2008-09-21,62.292
2008-09-23,62.334
2008-09-24,62.36
2008-09-25,62.389
2008-09-26,62.416
2008-09-27,62.444
2008-09-28,62.471
2008-09-28,62.476
2008-09-29,62.498
2008-09-29,62.503
2008-09-30,62.525
2008-10-01,62.553
2008-10-02,62.572
2008-10-02,62.767
2008-10-03,63.367
2008-10-03,63.405
2008-10-04,63.648
2008-10-05,63.891
2008-10-06,64.036
2008-10-06,64.007
2008-10-07,63.832
2008-10-07,63.793
2008-10-08,63.598
2008-10-08,63.55
2008-10-08,63.53
2008-10-09,63.365
2008-10-09,63.306
2008-10-09,63.287
2008-10-10,63.121
2008-10-10,63.063
2008-10-11,62.878
2008-10-12,62.634
2008-10-12,62.586
2008-10-13,62.44
2008-10-13,62.391
2008-10-14,62.196
2008-10-14,61.95
2008-10-15,60.057
2008-10-15,59.754
2008-10-16,58.24
2008-10-17,56.347
2008-10-18,55.06
2008-10-18,55.284
2008-10-18,56.035
2008-10-19,59.45
